,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,1. Jinsingiz:,2. Qaysi yosh oralig'idasiz?,3. Qaysi hududda yashaysiz?,4. Nima bilan shug’ullanasiz?,5. Ma'lumotingiz:,"1. IT sohasida ko‘proq bilim olishga qiziqasizmi (masalan, kompyuter ko‘nikmalari, dasturlash yoki raqamli vositalardan foydalanish)?","2. Sizningcha, IT-ko‘nikmalarni yaxshilash ishingiz/o‘qishingiz/hayotingiz sifatini oshirishi mumkinmi?",3. Siz hozirda IT va raqamli ko'nikmalaringiz darajasini qanday baholaysiz?  ,ID
120,120,120,120,120,120,120,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,130
121,121,121,121,121,121,121,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,O‘rta (maktab attestati),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,131
122,122,122,122,122,122,122,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,132
123,123,123,123,123,123,123,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,133
124,124,124,124,124,124,124,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,134
125,125,125,125,125,125,125,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,Oquvchi,O'quvchi,Ha,Ha,Bazaviy bilimlarga egaman,135
126,126,126,126,126,126,126,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,136
127,127,127,127,127,127,127,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,137
128,128,128,128,128,128,128,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,138
129,129,129,129,129,129,129,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,139
130,130,130,130,130,130,130,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,140
131,131,131,131,131,131,131,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,141
132,132,132,132,132,132,132,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,142
133,133,133,133,133,133,133,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,143
134,134,134,134,134,134,134,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,144
135,135,135,135,135,135,135,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,145
136,136,136,136,136,136,136,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,146
137,137,137,137,137,137,137,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,147
138,138,138,138,138,138,138,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,148
139,139,139,139,139,139,139,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,149
140,140,140,140,140,140,140,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,150
141,141,141,141,141,141,141,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,151
142,142,142,142,142,142,142,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,152
143,143,143,143,143,143,143,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,153
144,144,144,144,144,144,144,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,154
145,145,145,145,145,145,145,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,155
146,146,146,146,146,146,146,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,156
147,147,147,147,147,147,147,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,157
148,148,148,148,148,148,148,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,158
149,149,149,149,149,149,149,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,159
150,150,150,150,150,150,150,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,160
151,151,151,151,151,151,151,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,161
152,152,152,152,152,152,152,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,162
153,153,153,153,153,153,153,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,163
154,154,154,154,154,154,154,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,164
155,155,155,155,155,155,155,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,165
156,156,156,156,156,156,156,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,166
157,157,157,157,157,157,157,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,167
158,158,158,158,158,158,158,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,168
159,159,159,159,159,159,159,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,169
160,160,160,160,160,160,160,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,170
161,161,161,161,161,161,161,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,171
162,162,162,162,162,162,162,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,172
163,163,163,163,163,163,163,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,173
164,164,164,164,164,164,164,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,174
165,165,165,165,165,165,165,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,175
166,166,166,166,166,166,166,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,176
167,167,167,167,167,167,167,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,177
168,168,168,168,168,168,168,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,178
169,169,169,169,169,169,169,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,179
170,170,170,170,170,170,170,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,180
171,171,171,171,171,171,171,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,Maktab oʻquvchisiman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,181
172,172,172,172,172,172,172,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,182
173,173,173,173,173,173,173,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,Vaqtinchalik ishsizman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,183
174,174,174,174,174,174,174,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,184
175,175,175,175,175,175,175,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,185
176,176,176,176,176,176,176,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,186
177,177,177,177,177,177,177,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,187
178,178,178,178,178,178,178,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,188
179,179,179,179,179,179,179,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,189
180,180,180,180,180,180,180,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,190
181,181,181,181,181,181,181,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,191
182,182,182,182,182,182,182,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,192
183,183,183,183,183,183,183,2025-02-12,Erkak,15-17 yosh,Buxoro viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,193
184,184,184,184,184,184,184,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,194
185,185,185,185,185,185,185,2025-02-12,Ayol,15 yoshgacha,Navoiy viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,195
186,186,186,186,186,186,186,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,196
187,187,187,187,187,187,187,2025-02-12,Ayol,15-17 yosh,Toshkent shahri,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,197
188,188,188,188,188,188,188,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,198
189,189,189,189,189,189,189,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,199
190,190,190,190,190,190,190,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,200
191,191,191,191,191,191,191,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,201
192,192,192,192,192,192,192,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,202
193,193,193,193,193,193,193,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,203
194,194,194,194,194,194,194,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,204
195,195,195,195,195,195,195,2025-02-12,Ayol,18-20 yosh,Fargʻona viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,205
196,196,196,196,196,196,196,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Yo'q,Bazaviy bilimlarga egaman,206
197,197,197,197,197,197,197,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,207
198,198,198,198,198,198,198,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,208
199,199,199,199,199,199,199,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,209
200,200,200,200,200,200,200,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,O‘rta (maktab attestati),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,210
201,201,201,201,201,201,201,2025-02-12,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,211
202,202,202,202,202,202,202,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,212
203,203,203,203,203,203,203,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,213
204,204,204,204,204,204,204,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,214
205,205,205,205,205,205,205,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,215
206,206,206,206,206,206,206,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,216
207,207,207,207,207,207,207,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,217
208,208,208,208,208,208,208,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,218
209,209,209,209,209,209,209,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,219
210,210,210,210,210,210,210,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,Maktab ,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,220
211,211,211,211,211,211,211,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,221
212,212,212,212,212,212,212,2025-02-12,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,222
213,213,213,213,213,213,213,2025-02-12,Erkak,18-20 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,223
214,214,214,214,214,214,214,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,224
215,215,215,215,215,215,215,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,225
216,216,216,216,216,216,216,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,226
217,217,217,217,217,217,217,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,227
218,218,218,218,218,218,218,2025-02-12,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,228
219,219,219,219,219,219,219,2025-02-12,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,229
220,220,220,220,220,220,220,2025-02-13,Ayol,28-35 yosh,Navoiy viloyati,Hozircha farzand tarbiyasi bilan bandman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,230
221,221,221,221,221,221,221,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,232
222,222,222,222,222,222,222,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,233
223,223,223,223,223,223,223,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,234
224,224,224,224,224,224,224,2025-02-13,Ayol,28-35 yosh,Fargʻona viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,235
225,225,225,225,225,225,225,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,236
226,226,226,226,226,226,226,2025-02-13,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,238
227,227,227,227,227,227,227,2025-02-13,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,239
228,228,228,228,228,228,228,2025-02-13,Ayol,15 yoshgacha,Xorazm viloyati,kjina8834@gmail.com,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,240
229,229,229,229,229,229,229,2025-02-13,Ayol,15 yoshgacha,Xorazm viloyati,kjina8834@gmail.com,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,241
230,230,230,230,230,230,230,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,242
231,231,231,231,231,231,231,2025-02-13,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,243
232,232,232,232,232,232,232,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,244
233,233,233,233,233,233,233,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Yo'q,Bazaviy bilimlarga egaman,245
234,234,234,234,234,234,234,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,246
235,235,235,235,235,235,235,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Yo'q,Bazaviy bilimlarga egaman,247
236,236,236,236,236,236,236,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Yo'q,Bazaviy bilimlarga egaman,248
237,237,237,237,237,237,237,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,249
238,238,238,238,238,238,238,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,250
239,239,239,239,239,239,239,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,251
240,240,240,240,240,240,240,2025-02-13,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,252
241,241,241,241,241,241,241,2025-02-13,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,253
242,242,242,242,242,242,242,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,254
243,243,243,243,243,243,243,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,255
244,244,244,244,244,244,244,2025-02-13,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,256
245,245,245,245,245,245,245,2025-02-13,Ayol,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,257
246,246,246,246,246,246,246,2025-02-13,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,258
247,247,247,247,247,247,247,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,259
248,248,248,248,248,248,248,2025-02-13,Erkak,28-35 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,260
249,249,249,249,249,249,249,2025-02-13,Erkak,21-23 yosh,Xorazm viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,261
250,250,250,250,250,250,250,2025-02-13,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,262
251,251,251,251,251,251,251,2025-02-13,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,263
252,252,252,252,252,252,252,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta (maktab attestati),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,264
253,253,253,253,253,253,253,2025-02-13,Erkak,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,265
254,254,254,254,254,254,254,2025-02-13,Ayol,18-20 yosh,Xorazm viloyati,Tadbirkorman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,266
255,255,255,255,255,255,255,2025-02-13,Erkak,15 yoshgacha,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,267
